DBA,ZIPCODE,Longitude_x,Latitude_x,VIOLATION CODE,Borough
SHOW KITCHEN,11201.0,-73.984699610102,40.692119194158,"05H, Missing, 20-01, 09E, 20-04",BROOKLYN
SHOW PALACE,11101.0,-73.94532378028,40.750976953413,"06D, 06C, 04A",QUEENS
SHOWPLACE PIZZA,10314.0,-74.192572709441,40.588776405665,"06E, 10F, 06D, 04L, 08A",STATEN ISLAND
SHRI DEVAVRATA INC,11106.0,-73.923606166395,40.761142121479,Missing,QUEENS
SHRUMZ CAFE,10011.0,-73.996308125308,40.744380535306,06D,MANHATTAN
SHRUMZ CAFE @ GYM U NYC,10011.0,-73.996351430851,40.744397005265,"04A, 09E, 06C, 10D, 06D, 06E, 10H, 10G, 03A, 05H",MANHATTAN
SHUBERT THEATER,10036.0,-73.987471047157,40.757955496709,"06C, 08C, 08A, 04L",MANHATTAN
SHUKA,10012.0,-74.002915208541,40.727102267386,"06D, 02H, 10E, 10F, 06F",MANHATTAN
SHUKETTE,10001.0,-74.000772331446,40.74722691016,Missing,MANHATTAN
SHUKO,10003.0,-73.991682922143,40.733456134726,"06A, 10B, 08C, 10F, 06C, 10E, 02G",MANHATTAN
SHUKRIYA SPICE & GRILL,11432.0,-73.77691388862,40.714295072687,"04K, 05D, 08A, 10G, 10B, 10F, 04M, 04L, 04N, 06A",QUEENS
SHUMAILA ASGHAR,11223.0,-73.97742281694,40.596119280898,Missing,BROOKLYN
SHUN FA BAKERY,11219.0,-74.007223549011,40.631954449001,"06D, 08A, 04N, 06A, 04M, 02B, 10F",BROOKLYN
SHUN FAT KITCHEN,11212.0,-73.909940791349,40.669786276254,"02B, 04N, 10G, 06C, 08A, 04M, 09B",BROOKLYN
SHUN FENG,11207.0,-73.888797841608,40.663726450674,"10B, 02G, 06C, 10F, 08C, 04L, 10D, 06E, 02B",BROOKLYN
SHUN FOOK CHINESE RESTAURANT,11420.0,-73.820950841132,40.670260942913,"10G, 04L, 04N, 08A, 10F, 08B, 06C, 04K",QUEENS
SHUN LEE,10023.0,-73.980363099092,40.772273899388,"04L, 10F, 02B, 08A, 20E, 06C, 04N, 10B, 05F, 06D, 10H, 02G, 05D, 10D, 08C",MANHATTAN
SHUN LEE PALACE RESTAURANT,10022.0,-73.96948371139,40.759376653074,"08C, 04L, 08A, 06D, 04H, 10D, 10F, 10H, 10B, 02B",MANHATTAN
SHUN LI CHINESE RESTAURANT,11212.0,-73.9196214695,40.668352466197,"10F, 06C, 04L, 04M, 05H, 08A, 06F",BROOKLYN
SHUN WANG RESTAURANT,11373.0,-73.883251648136,40.743097029615,"06A, 06E, 02B, 04N, 04H, 06D, 06F, 06C, 10B, 10F, 04M, 05D, 02G, 09B, 04L, 08A, 20-06",QUEENS
SHUN WON FLUSHING,11355.0,-73.829071924096,40.757389720048,"05D, 02G, 10F, 02B, 04N, 06C, 04L, 10G, 06D, 08A, 04M, 10B, 06E, 04H",QUEENS
SHUNDECK RESTAURANT,11214.0,-73.990763332913,40.600057159188,"20-06, 08A, 02B, 06C, 04H, 04L, 10F, 02G, 04M, 08C, 06A, 06F, 10B, 05D, 09C",BROOKLYN
SHUYA,10016.0,-73.977826521358,40.746107652163,"05D, 28-04, 05C, 04J, 10F",MANHATTAN
"SHWARMA TANAMI, INC.",11230.0,-73.96510398165,40.624349055231,Missing,BROOKLYN
SI CHINA COOK RESTAURANT,10305.0,-74.093756989633,40.584942013074,"06D, 06F, 04A, 02G, 04J",STATEN ISLAND
SI FISH & MORE,10301.0,-74.079628236472,40.637850240286,"06B, 06F, 06E, 10F, 02G, 05C, 04A, 10G, 02H, 06C, 09C",STATEN ISLAND
SI N'SHPI,11204.0,-73.978962438327,40.612349496021,"02G, 06A, 10F, 06G, 02H, 05D, 04A, 28-04",BROOKLYN
SI NSHPI INC,11204.0,-73.978962438327,40.612349496021,Missing,BROOKLYN
SIAM THAI RESTAURANT,11354.0,-73.808085493365,40.763732630666,"06C, 04H, 10F, 04N, 09A, 02G, 20-06, 04C, 05D, 08B, 08A, 04A, 03B, 06D, 20-04, 10G, 09C, 04M",QUEENS
SICILY PIZZERIA,11215.0,-73.984857715145,40.662942249019,"05D, 02B",BROOKLYN
SICILY'S BEST PIZZERIA & RESTAURANT,11237.0,-73.915003377881,40.705310278617,"06C, 02B, 10F",BROOKLYN
SID GOLD'S REQUEST ROOM,10001.0,-73.993153852872,40.745538680041,"04A, 06D, 04J, 04L, 10G, 04H, 08A, 04N, 20-06, 04C, 10H, 10F",MANHATTAN
SIDE BAR,10001.0,-74.002219825347,40.755439214916,"06A, 06D, 02C",MANHATTAN
SIDE BY SIDE PIZZA & BUREK,10467.0,-73.864894663873,40.859605265586,"10F, 04A, 04L, 08A, 02G, 04M, 06A, 10B",BRONX
SIDE HUSTLE,11101.0,-73.940468846355,40.74753260612,"10F, 06C, 04H",QUEENS
SIDEBAR CAFE,10451.0,-73.920946971655,40.826775544778,"02B, 10B, 02G, 06E, 06F, 06D",BRONX
SIDESHOWS BY THE SEASHORE,11224.0,-73.979978400217,40.575528354448,"04L, 10H, 08A, 04K",BROOKLYN
SIDEWALK CAFE,10023.0,-73.981055709645,40.774318858455,"02G, 08A, 06D, 06F, 04N, 10F",MANHATTAN
SIDEWALK TACOS,10029.0,-73.939982914525,40.793995589368,"10F, 10B, 04N, 06C, 08C",MANHATTAN
SIDLEY AUSTIN LLP,10019.0,-73.982622296463,40.761948488597,"06D, 10G, 09B, 10F",MANHATTAN
SIDO FALAFEL & MORE,10023.0,-73.978556145725,40.77771642487,"19-10, 20-08, 10B, 28-06, 10F, 06D",MANHATTAN
SIEMPRE,11215.0,-73.985550068627,40.678140168444,"10F, 10B, 08A, 10H, 05D, 04L",BROOKLYN
SIENA,11223.0,-73.969648413578,40.604489083684,"08A, 10F, 06D, 04L, 10D",BROOKLYN
SIENA BAKEHOUSE/SIENA PIZZA,10006.0,-74.013551114642,40.708077516357,"04N, 10B, 20-08, 02G, 10F, 08C, 02B, 20-01, 06D, 06C, 04M, 08A",MANHATTAN
SIENA CAFE,10128.0,-73.952734123437,40.780546772487,"10H, 06D, 08C, 04H, 04L, 10B, 04K, 22A, 02B, 09B, 08A, 10F",MANHATTAN
SIENTASE DE MARAVILLA,10472.0,-73.87619634068,40.826335300142,"05H, 19-06, 10F, 06B, 10B, 20-08",BRONX
SIGIRI NY,10003.0,-73.986369437742,40.726116123481,"02G, 02B, 06C, 10B, 02I, 10F",MANHATTAN
SIGNATURE KST BAR & LOUNGE,11413.0,-73.750949438491,40.679533839601,"05D, 10G, 18-12, 10F, 10D, 06C, 05F, 10B, 08C",QUEENS
"SIGNATURE RESTAURANT, FALADA",11235.0,-73.947923769384,40.583692239804,"10B, 10G, 08A, 02B, 06C, 04K, 06D",BROOKLYN
SIGNATURE SEAFOOD & GRILL,11422.0,-73.736712581163,40.674802943325,Missing,QUEENS
SIHA BENTO,11354.0,-73.830129371732,40.758862483838,"06F, 04N, 06D",QUEENS
SIIPS BUBBLE,11373.0,-73.887315362947,40.730225394472,"20-06, 05D, 04K, 06D, 02I, 06A, 10J, 08A, 20F, 09B, 02G, 06E, 09E, 09C, 02B, 04A, 06F, 04H, 04L, 10G",QUEENS
SIK GAEK,11377.0,-73.915626081691,40.743207748804,"02B, 04N, 08A, 04C, 04M, 08C, 06D, 04L",QUEENS
SILENCE PLEASE,10013.0,-73.994660926494,40.718834942159,"06D, 02G, 10B, 05D, 06F, 10E, 09E",MANHATTAN
SILK HOOKAH LOUNGE,11358.0,-73.789231493848,40.757836732918,"04J, 28-06, 05H, 04A, 15E2, 05D, 15-42, 10G, 08A, Missing, 20-01, 15-21, 20-04, 15-27, 06C, 04N, 08C",QUEENS
SILK ROAD CAFE,10013.0,-73.998813212572,40.71468497072,"08A, 04K, 02G, 10H, 04L, 10B, 10F, 02B, 08C, 06C",MANHATTAN
SILKS,11420.0,-73.828757893149,40.677664571164,"10F, 04A, 08A, 04L, 04N",QUEENS
SILKY KITCHEN,10036.0,-73.983439133855,40.757875387666,"10F, 02B, 09C, 10B, 09A, 04A, 06C, Missing, 06E, 22F, 10D, 04H, 04L",MANHATTAN
SILKY KTCHEN,11201.0,-73.986643245922,40.69219354596,"02G, 10B",BROOKLYN
SILO,11237.0,-73.92296114393,40.710426665108,Missing,BROOKLYN
SILVANA,10026.0,-73.955592315647,40.804498606427,"02G, 09C, 04A, 04N, 10F, 04H, 06D, 10B, 08A, 06A, 08C",MANHATTAN
SILVER APRICOT,10014.0,-74.001915938223,40.731491168581,"10A, 06E, 02B, 28-01",MANHATTAN
SILVER CRUST,11203.0,-73.927342339464,40.652317129679,Missing,BROOKLYN
SILVER CRUST RESTAURANT,11203.0,-73.930995021155,40.657372528447,02H,BROOKLYN
SILVER LAKE GOLF COURSE- THE VERANDA CAFE,10301.0,-74.09654006595,40.622227644574,"04L, 06E, 10H, 10B, 10F, 09B, 06B, 06A, 02B, 06D, 06C, 08A",STATEN ISLAND
SILVER LIGHT TAVERN,11211.0,-73.949943577142,40.717506653842,"10B, 06D, 05D, 10F, 10H",BROOKLYN
SILVER MOON BAKERY,10025.0,-73.967954965416,40.80057498786,"06D, 10F, 04K, 04L, 08A, 04N, 06E, 04J, 06C",MANHATTAN
SILVER PALACE RESTAURANT,10033.0,-73.933462348069,40.849663609093,"04M, 10B, 10F, 02G, 09B, 08A, 06C",MANHATTAN
SILVER RICE,11225.0,-73.960558497372,40.659623513786,"04N, 08A, 04L, 10B, 02B, 04A, 06F, 10F, 02G, 08B, 09B",BROOKLYN
SILVER SPOON DINER,11373.0,-73.865097330297,40.73521885262,"10F, 06F, 02B, 08A, 04C, 05D, 02G, 06D, 06E, 06C, 28-01, 04L, 10B, 09B",QUEENS
SILVER SPOON RESTAURANT,11429.0,-73.749870503217,40.707550246002,"04M, 08A, 10F, 10B, 04L, 02B, 02H, 06A, 08C, 06C, 04N, 10I, 10H",QUEENS
SILVER STAR RESTAURANT,10065.0,-73.961705659803,40.76420509581,"08C, 02G, 10F, 08A, 10B, 04N, 06A, 28-06, 04C, 04M, 06D, 02B, 04K, 06C, 04L, 20-06",MANHATTAN
SILVER STAR ROTI SHOP,11420.0,-73.812800302415,40.675366939234,"10B, 02H, 04M, 10F, 02G, 04L, 08A, 06C, 04A",QUEENS
SILVERSTEIN PROPERTIES,10271.0,-74.011040790545,40.708538906895,"02G, 10F, Missing, 06A",MANHATTAN
SIMCHA PALACE,11367.0,-73.820699788433,40.724552255007,"08A, 04N",QUEENS
SIMMER DOWN RESTAURANT,11233.0,-73.910751448178,40.678155737881,"08A, 06D, 04N, 10B, 08C, 06A, 02H, 04L, 20-08, 10F, 02B, 10C, 04J, 20-01, 18-11",BROOKLYN
SIMO PIZZA,10119.0,-73.979716722068,40.760850108553,"Missing, 06C, 08A, 04N, 02G, 20D, 06A, 10F, 10B, 10H",MANHATTAN
SIMON'S,10458.0,-73.886170345816,40.857199217638,"20-08, 10F, 02G, 04A, 06C, 04N, 03A, 10B, 10H, 19-06, 10E, 08A, 09E, 19-05, 04M",BRONX
SIMON'S BBQ II,11220.0,-74.005069693267,40.639812876275,"04K, 10B, 04M, 04L, 10F, 02G, 06D, 08A, 08C, 06E, 04A",BROOKLYN
SIMON'S BURGER CORP,10003.0,-73.989236057883,40.736247356589,Missing,MANHATTAN
SIMONE'S JAMAICAN CUISINE,11203.0,-73.93023891438,40.656644703893,"02B, 10F, 06F, 08A, 04L, 02G, 02C, 09C, 02H, 09B",BROOKLYN
SIMPL,10038.0,-74.008775726868,40.709173144451,"10F, 20-04",MANHATTAN
SIMPLE ASIA,10306.0,-74.106221480135,40.573990387537,"10F, 04C, 06D, 10H, 02B, 06E, 02G",STATEN ISLAND
SIMPLE CAFE,11249.0,-73.962619269061,40.712428173941,"04M, 08A, 04L",BROOKLYN
SIMPLE FOOD,10314.0,-74.129481726979,40.612538973812,"10F, 06C",STATEN ISLAND
SIMPLE LOAF BAKEHOUSE,11215.0,-73.982944721676,40.673212937267,"04L, 28-05, 08A, 06D, 04H, 02G, 02B",BROOKLYN
SIMPLE NEXT DOOR,10002.0,-73.99199508361,40.718118402653,"04A, 10H",MANHATTAN
SIMPLE NOODLE,11363.0,-73.74517316522,40.766129880979,Missing,QUEENS
SIMPLY CARIBBEAN,11420.0,-73.818891074521,40.676062921122,"03I, 06F, 04E, 02B, 06C, 02G, 04A, 10F, 10B, 09B",QUEENS
SIMPLY FRESH,11373.0,-73.871577033806,40.733840182011,"02G, 06C, 10F, 04A, 20-01, 06D, 20-04, 02B, 06E",QUEENS
SIMPLY FRIED,11415.0,-73.829394691779,40.709068526708,10F,QUEENS
SIMPLY GREEK,11215.0,-73.981166838079,40.675386521777,"06C, 02H, 04N, 02G, 04L, 10B, 06D, 05D, 08A, 04J, 10F, 09B, 04M, 02B",BROOKLYN
SIMPLY JUICING,10035.0,-73.945252566097,40.802298344378,"04A, 10F",MANHATTAN
SIMPLY NOODLES,10023.0,-73.981386587121,40.7789108867,"10H, 09B, 10G, 08A, 02G, 10F, 04H, 04L, 06C, 10E",MANHATTAN
SIMPLY NOODLES & DIM SUM,10018.0,-73.985696013019,40.753810702299,Missing,MANHATTAN
SIMPLY NOVA,11211.0,-73.943824286342,40.714569661709,"10F, 02G, 08A, 22F, 05D, 10D, 04K, 06D, 20A, 28-03, 28-05, 10I, 04L, 04J, 04N, 10B, 05H",BROOKLYN
SIMPSON THACHER AND BARTLET CAFE,10017.0,-73.975319553347,40.75241734621,"06D, 10F, 10B",MANHATTAN
SIN CITY BURGER,10021.0,-73.956091151357,40.771226918086,"10F, 02G, 06C, 10H, 10B",MANHATTAN
SIN FRONTERAS,11218.0,-73.98642303016,40.640481910604,Missing,BROOKLYN
SIN KE RESTAURANT INC.,11220.0,-74.009108498938,40.637081568302,Missing,BROOKLYN
SING BO,10314.0,-74.121879579031,40.613129213069,"09E, 06C, 20-04, 10F, 10G, 08A, 02G, 09C, 04K",STATEN ISLAND
SING FEI RESTAURANT,10467.0,-73.875583099979,40.879689540509,"02B, 04K, 02G, 09B, 10B, 10F, 08A, 06C, 06A, 04C",BRONX
SING LONG ZHU KITCHEN,10467.0,-73.865255746224,40.879370491158,"10F, 02G, 09B, 06A, 06D",BRONX
SING NYC,10012.0,-74.000952521606,40.729034615628,"03A, 04L, 28-05, 08A, 09C, 10F, 08C, 06E, 15-37, 06F, 16-02",MANHATTAN
SING SHENG KITCHEN,11372.0,-73.877640836688,40.750449896087,"10F, 06F, 06E, 02G, 10D, 10I, 04H, 02B, 06C",QUEENS
SING SING KARAOKE,10003.0,-73.989233582083,40.72926467462,"10F, 08C, 06D, 10G",MANHATTAN
SING WOK KITCHEN,10467.0,-73.877651311111,40.872012012761,"10F, 06A, 06C, 02B",BRONX
SINGAS FAMOUS PIZZA,11211.0,-73.950561686689,40.710993584664,"10F, 10I, 10B, 09C, 04M, 09A, 10G, 02G, 10H, 06C, 04L, 04A, 06A, 06D, 04N, 08A, Missing, 06B, 06F, 05F, 10E",BROOKLYN
SINGAS FAMOUS PIZZA & GRILL,11101.0,-73.921377667644,40.753068276318,"10A, 08B, 10F, 09E, 10B",QUEENS
SINGAS PIZZA,11237.0,-73.920009022836,40.69975571605,"16-03, 10B, 18-11",BROOKLYN
SINGERS,11205.0,-73.953797164781,40.690332291517,"06D, 04A, 04C, 10G, 10A, 20-04",BROOKLYN
SINGH PIZZA & PASTA,11106.0,-73.940669427007,40.761349834186,"02B, 04A, 04L, 09E, 08A, 06C, 06E, 06D, 02G, 10G, 20-08, 10B, 10F",QUEENS
SINGH'S ROTI SHOP & BAR,11419.0,-73.814597593544,40.690175209373,"08A, 04N, 10F, 06D, 10B, 02G, 10G, 06A, 02B, 04L, 06C, 02H, 09B, 04M",QUEENS
SINGLECUT BEERSMITHS,11105.0,-73.901705041774,40.778579367406,"04A, 10G, 10F, 09B, 04J",QUEENS
SINGLISH,10003.0,-73.993187423102,40.734921938187,"05D, 02G, 04H, 02A, 04A, 04J, 10F",MANHATTAN
SINGSING CHICKEN,11106.0,-73.928206311867,40.763294237692,"05D, 10F, 02B, 10B, 10G",QUEENS
SINIGUAL,10017.0,-73.974869230827,40.750196737067,"06D, 10B, 02B, 04L, 08A, 10G, 04M, 10F, 09C, 04N, 08C, 04H",MANHATTAN
SINSA,10003.0,-73.988750467279,40.727118221374,"10B, 10F",MANHATTAN
SIP & GUZZLE,10014.0,-74.002352521821,40.731351177437,"04N, 08A",MANHATTAN
SIP & PLAY,11215.0,-73.987116688986,40.668176816504,"06E, 08C, 10F, 08A, 28-06, 06C, 04K, 04L, 06D",BROOKLYN
SIP & SCOOP,10022.0,-73.972044018491,40.756909766925,"10F, 05H, 05D, 05E, 09A, 04A, 10B, 06D, 06E, 05C",MANHATTAN
SIP & SIZZLE,10028.0,-73.947849453599,40.774942613332,Missing,MANHATTAN
SIP + CO,10019.0,-73.975232070581,40.764389966069,"02G, 10F, 06F, 08A, 10E, 19-07, 06D, 20-08, 04L, 10B, 04A",MANHATTAN
SIP A CUP,11102.0,-73.924940615116,40.76855933901,"19-05, 20-08, 28-06, 10F, 02G",QUEENS
SIP AND CO EAST VILLAGE,10009.0,-73.983251879636,40.727510051844,"10B, 06F",MANHATTAN
SIP AND SAVOR,11226.0,-73.949822757608,40.653029099438,"04H, 02G, 04N, 05D, 08A, 10F, 06C, 04A, 16-02, 20-01, 06E, 10B, 08C, 04L, 20-04, 06D",BROOKLYN
SIP COFFEE,10001.0,-73.995640287342,40.747377791814,Missing,MANHATTAN
SIP N CHAT COCKTAIL,11226.0,-73.949269818909,40.640883199395,"10G, 04J, 08C, 06E",BROOKLYN
SIP SAK,10022.0,-73.968811013395,40.754455118586,"04L, 08A, 04A, 05F, 10F, 04H, 02H, 04N, 10B, 02G, 10G, 06C",MANHATTAN
SIPPY CAFE,11222.0,-73.957982334723,40.732320642569,"06D, 06C, 04A, 02G, 10F, 10B, 06A, 08C, 10E, 06E, 04E, 04J, 08A, 04M, 10A",BROOKLYN
SIPS,11206.0,-73.933277777578,40.702712090753,"06D, 04A, 02G, 09E",BROOKLYN
SIPSTERIA,10027.0,-73.958131265446,40.810831689823,"02G, 10F, 08A, 06A, 04N",MANHATTAN
SIR G IRIE CARIBBEAN KITCHEN & BAKERY,11213.0,-73.930580581922,40.674587529176,"10F, 06A, 06F, 10E, 04J, 03I",BROOKLYN
SIR HENRYS,10019.0,-73.986900087348,40.761205227168,"06C, 02B",MANHATTAN
SIREN RESTAURANT OF BROOKLYN,11215.0,-73.993274249418,40.661471850928,"10F, 02F, 10B, 05F, 08A, 04M, 05C",BROOKLYN
SIRENAS,10453.0,-73.910628305122,40.85009002159,"02G, 04M, 10F, 08A, 09B",BRONX
SIRENAS MEXICAN RESTAURANT BAR,10462.0,-73.856610620783,40.833679413031,"19-06, 02G, 08A, 06C, 20-04, 10G, 04A, 04L, 06D, 20-08, 05D, 10F, 20-01, 20-06, 10B, 10H",BRONX
SISSY MCGINTY'S,11103.0,-73.912021123881,40.767526368162,"04H, 06D, 10B, 10F, 28-01, 04O",QUEENS
SISTER'S & FAMILY RESTAURANT,11212.0,-73.909374696553,40.669887386803,"02B, 04A, 10F, 09B, 08A, 06E, 09C, 20-06, 10B, 02H, 06C, 02G, 04N, 03I",BROOKLYN
SISTERS,11238.0,-73.965156044334,40.683103826457,"02G, 04N, 08C, 10F, 08A, 02B, 04C",BROOKLYN
SISTERS CUISINE,10035.0,-73.940850672434,40.805043653834,"10B, 05H, 04K, 06C, 10D, 10F, 10G, 08A, 06E, 04L, Missing, 02B, 04J",MANHATTAN
SISTINA,10028.0,-73.961582271089,40.777797086428,"06C, 08A, 04K, 10G, 04H, 06D, 04L, 19-06, 05D, 04N, 04M, 08C, 10F",MANHATTAN
SIT & WONDER,11238.0,-73.963684538022,40.677322872512,"06D, 06F, 10B, 04H, 08A, 04C, 04L, 04A, 10G",BROOKLYN
SITA THAI KITCHEN,10031.0,-73.948847884257,40.828635822501,"10F, 02G, 20-01, 08A, 04M, 10G, 04K, 02B",MANHATTAN
SIU KITCHEN,10306.0,-74.111317673154,40.571309371816,"06C, 10G, 09B",STATEN ISLAND
SIX HAPPINESS,10021.0,-73.957590303633,40.769874316989,"02B, 10D, 10F, 06D, 06F, 08B, 02H, 28-06, 06C, 05D, 10B, 02G",MANHATTAN
SIX HAPPINESS CHINESE RESTA,10461.0,-73.829555730982,40.840249056015,"10F, 02G",BRONX
SIX HAPPINESS TO GO,10016.0,-73.973921079324,40.747487446102,"02B, 02G, 10F, 08A, 04H, 03A, 06C, 06F, 06E, 04M",MANHATTAN
SIX2 RESTAURANT & BAKERY,11212.0,-73.921620973445,40.660141472156,"10F, 08A, 04J, 10G, 02B, 02H, 04N, 08C, 02G, 10B, 05F, 04L, 04A, 04M",BROOKLYN
SIXTY THREE CLINTON,10002.0,-73.984888116429,40.719454388342,"04L, 08A, 06C, 06D, 04N, 02H, 05D, 02G",MANHATTAN
SIYI TEA & INCENSE,10013.0,-73.996908435895,40.71780299203,"02G, 09C, 10B, 06D, 06C, 05H, 10F, 04A",MANHATTAN
SIZZLE SHAWARMA & FALAFEL BAR,11366.0,-73.782706853084,40.728708033748,"02B, 06E, 03A, 10F, 09B, 04N, 06C",QUEENS
SIZZLING WOK,11223.0,-73.961128157352,40.597690415472,"04M, 08A, 28-06, 10F",BROOKLYN
SKIN CONTACT,10002.0,-73.990472813499,40.717624228055,"06B, 06C, 06A, 10E, 10F, 10G",MANHATTAN
SKINFLINTS RESTAURANT,11209.0,-74.023913169413,40.626388504717,"04L, 08A, 04H, 10F, 06B, 09B, 04M, 02H, 04N",BROOKLYN
SKINNY CANTINA,10027.0,-73.958938375331,40.82003510797,"06D, 10F, 04C, 15-21, 08A, 10B, 04L, 04N",MANHATTAN
SKINNY DENNIS,11249.0,-73.962141066323,40.716042877859,"10F, 04C, 04L, 08A, 06D",BROOKLYN
SKINNY'S CANTINA,11109.0,-73.956822446279,40.745953453244,"04H, 04N, 06D, 05D, 04A, 08A, 02B",QUEENS
SKINOS MEDITERRANEAN CUISINE,10006.0,-74.014020233871,40.709131451614,"04N, 02B, 05D, 06D, 10F, 02F, 06A, 20F, 10H, 06F, 08A, 02C, 04C, 09A, 10B, 04H, 04M, 10G, 04A, 10A, 02G",MANHATTAN
SKIRT STEAK,10001.0,-73.989974192029,40.746798291919,"10A, 04C, 02B, 02G, 04H",MANHATTAN
SKOVORODKA RESTAURANT,11235.0,-73.961226256328,40.577658983497,"10F, 04K, 08A, 06C, 04H",BROOKLYN
SKY COFFEE SHOP,11385.0,-73.911158459403,40.708098796873,"06C, 02G, 04O, 10G, 10F",QUEENS
SKY FOOD COURT(SKY MALL),11354.0,-73.834053016327,40.757443692308,"02B, 10F, 10E, 06F, 06C, 06D, 02G, 09C",QUEENS
SKY GAMING LOUNGE,11223.0,-73.961800159996,40.60634220972,Missing,BROOKLYN
SKY ICE,11217.0,-73.977498608043,40.68076013118,"10F, 08C, 08A, 04M, 06E, 04L, 09A, 02A",BROOKLYN
SKY PAVILION,10036.0,-73.990701694494,40.757618198591,"10B, 28-06, 03A, 05D, 10G, 04K, 04H, 19-06, 06C, 08A, 20-04, 02G, 06E, 06D",MANHATTAN
SKY ROOM,10018.0,-73.99176667835,40.756372159249,"06A, 02G, 04H, 04N, 16B, 06C, 02B, 08A, 06D, 09B, 06F, 15L, 10B, 09A",MANHATTAN
SKY55 BAR AND GRILL,10041.0,-74.009781245549,40.703590200178,"10F, 09E",MANHATTAN
SKYBAR,11101.0,-73.944649606543,40.745747858913,Missing,QUEENS
SKYCLUB CAFE,10471.0,-73.906843794398,40.906647570777,"06F, 04H, 09C, 08C, 10F, 04L, 10B, 02B, 02H, 06D, 08A, 15-37",BRONX
SKYLARK,11215.0,-73.98736547288,40.66787491869,"06D, 06E, 20D, 06C, 10G, 10I",BROOKLYN
SKYLIGHT DINER,10001.0,-73.99656027467,40.753479426313,"02G, 06C, 10B, 10F, 06D, 08A, 04N, 02B",MANHATTAN
SKYLINE BILLIARDS & BAR,11223.0,-73.974076094784,40.590867793252,10D,BROOKLYN
SKYLINE LOUNGE,10171.0,-73.974495081506,40.756449218287,"05D, 10F, 06D, 09E",MANHATTAN
SKYLINE PRINCESS,11368.0,-73.857648546242,40.760966725671,"10H, 02G, 15F6",QUEENS
SKYLY,11372.0,-73.875698703071,40.750653665867,"08C, 05D, 04N, 10F, 08A, 02G, 04H, 20-08, 20-01, 10D, 04A, 10B, 06E, 09E",QUEENS
SKYTOWN,11206.0,-73.936164470831,40.697495922067,"10F, 04C, 06D, 06F, 09E",BROOKLYN
SKYVIEW DINER,10462.0,-73.846940788083,40.836579108698,"10F, 10B, 06D, 10H",BRONX
SKYWISE LOUNGE,11235.0,-73.947232518173,40.583719371089,"04A, 04N, 02B, 08A, Missing, 09C",BROOKLYN
SL GREEN REALTY CORP (28 Floor),10017.0,-73.978394534207,40.752876341375,"02H, 10G, 10B",MANHATTAN
SLAINTE,10012.0,-73.992427232005,40.724648233358,"10G, 10B, 04A, 06D, 06F, 04H, 08B, 10F, 08C, 09B",MANHATTAN
SLAPPIN CHICK,11103.0,-73.911988581754,40.767564769824,"06D, 04A, 08B",QUEENS
SLAPSTICKS,10309.0,-74.233036898641,40.544251889206,"28-06, 04L, 08A",STATEN ISLAND
SLATE,10010.0,-73.992223283509,40.74096859124,"10F, 02G, 10B, 06E",MANHATTAN
SLATE CAFE,10023.0,-73.982075837493,40.780401397603,02H,MANHATTAN
SLATE COFFEE + KITCHEN,10016.0,-73.984662064479,40.745397876228,"09C, 02G, 04A, 02H, 08A, 06D, 10F, 10H, 04C, 10B, 04M, 04L, 06E",MANHATTAN
SLATTERY'S MIDTOWN PUB,10016.0,-73.983015356741,40.749451657071,"06D, 10B, 10F, 08A, 04N",MANHATTAN
SLAVA,10012.0,-73.999599521672,40.726761952738,Missing,MANHATTAN
SLEEP NO MORE AT THE MCKITTRICK HOTEL,10001.0,-74.003641699618,40.75074289397,"04H, 08C",MANHATTAN
SLEEPWALK,11206.0,-73.939776282995,40.707351606835,"06C, 10E, 06D, 05D, 06A, 10F, 03A",BROOKLYN
SLICE,11101.0,-73.953676835485,40.743948549766,"08A, 10F, 08C, 04H, 02G, 04L, 09E, 02B, 10B, 10H, 04M, 10I, 02H, 09B, 20-06, 10G, 20F, 06D, 06F, 04O",QUEENS
SLICE BROADWAY,11103.0,-73.91967737124,40.759275747152,"02B, 02G, 04M, 10J, 10F, 20-06, 08A, 04A, 20F, 04L, 08C, 20D, 10B, 04H, Missing, 06D",QUEENS
SLICE CATERING,11237.0,-73.923047543915,40.710572195961,"02B, 10F",BROOKLYN
SLICE PIZZA,10017.0,-73.973580045221,40.751969562918,"04E, 04M, 08A, 06C, 04L, 10D, 02B, 10B",MANHATTAN
SLIDER BURGER,11106.0,-73.924349383833,40.761491198234,"10B, 04L, 08A, 06C, 10F",QUEENS
SLIMAK CAFE,11232.0,-74.007470721007,40.651387485862,"04A, 06D, 04L, 09B, 08C, 08A, 06C, 06A, 02G, 10F, 10B",BROOKLYN
SLOW LORIS,11225.0,-73.960637365279,40.66034267299,"02H, 10B, 06C, 08A, 04E, 04M, 06A, 09C",BROOKLYN
SLURPEAK,10002.0,-73.985353897086,40.717590751359,"04A, 10F",MANHATTAN
SLUTTY VEGAN,11217.0,-73.97422277771,40.686207819257,"06C, 06D, 10F, 10B",BROOKLYN
SMACK BURGER,11238.0,-73.966471920101,40.683395165045,06E,BROOKLYN
SMACKING BURGER,10014.0,-74.003146681452,40.739028264079,"04J, 10F, 10G",MANHATTAN
SMALL KITCHEN,11101.0,-73.952207791466,40.749297488537,"10H, 06D, 10F, 06C, 02B, 02G, 03A",QUEENS
